company,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
NULL,2016,March,4470,3023,1447,14724,3783,10941,57.5662192393736,0.19642058165548099,3963,507,0,3450,458,53,509,316,2003,3023,1382,65,79.86959114371109,2280,1059,571,481,65,3806,588,70,6,106,187,286,3594,824,39,13,2885,1585,8306,440.0,33,8779.0
81,2016,March,1,1,0,1,0,1,0.0,1.0,1,0,0,1,0,0,0,1,2,1,0,0,33.0,0,0,0,0,1,0,0,1,0,0,1,4,1,0,0,0,0,1,1,0.0,0,1.0
292,2016,December,1,1,0,1,1,0,13.0,1.0,1,0,0,1,0,0,0,1,1,1,0,0,60.0,0,0,0,1,0,0,0,1,0,0,1,8,1,0,0,0,0,1,2,0.0,0,2.0
51,2015,August,2,1,1,2,1,1,2.0,0.0,2,0,0,2,0,0,0,0,0,1,1,0,102.3,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,1,1,3,0.0,0,3.0
88,2017,June,2,2,0,2,0,2,0.5,0.5,2,0,0,2,0,0,0,0,0,2,0,0,75.0,0,0,0,0,2,0,1,1,0,2,1,28,2,0,0,0,0,2,2,0.0,0,2.0
390,2016,December,1,1,0,2,1,1,0.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0,12,1,0,0,0,0,1,1,0.0,0,1.0
62,2015,December,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,75.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.0,0,1.0
238,2017,February,3,3,0,3,0,3,0.0,0.0,3,0,0,3,0,0,0,0,0,3,0,0,65.0,0,0,0,0,3,0,0,3,0,1,0,5,3,0,0,0,3,0,3,0.0,0,3.0
219,2017,February,12,12,0,14,0,14,6.5,0.08333333333333333,12,0,0,12,0,0,0,3,17,12,0,0,84.5,0,0,0,0,12,0,0,12,0,6,3,23,12,0,0,0,12,0,12,0.0,0,12.0
174,2017,March,4,4,0,4,0,4,7.5,0.0,4,0,0,4,0,0,0,0,0,4,0,0,91.25,0,0,0,0,4,0,0,4,0,2,0,3,4,0,0,0,4,0,4,0.0,0,4.0
448,2017,June,1,1,0,3,0,3,75.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,148.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
192,2016,January,2,2,0,2,0,2,2.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,39.5,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,2,2,0.0,0,2.0
377,2016,January,1,1,0,1,0,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
392,2016,March,2,2,0,4,2,2,0.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,40.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
91,2016,July,4,4,0,6,2,4,19.25,0.25,4,0,0,4,0,0,0,0,1,4,0,0,91.0,0,0,0,0,4,0,1,3,0,2,0,6,4,0,0,0,4,0,4,0.0,0,4.0
62,2016,August,1,1,0,3,0,3,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
31,2015,October,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,48.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
378,2016,February,1,1,0,4,1,3,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,39.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
59,2016,August,1,1,0,1,0,1,2.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,160.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
150,2017,May,9,8,1,9,1,8,23.77777777777778,0.1111111111111111,9,0,0,9,0,0,0,0,6,8,1,0,109.27777777777777,0,0,0,0,9,0,0,9,0,1,0,1,9,0,0,0,9,0,9,0.0,0,9.0
179,2016,June,1,1,0,2,1,1,42.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,89.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
94,2016,January,9,9,0,25,5,20,6.333333333333333,0.0,9,0,0,9,0,0,0,4,0,9,0,0,27.56,0,0,0,0,9,0,0,9,0,1,1,9,9,0,0,0,0,9,9,0.0,0,9.0
51,2016,June,27,17,10,77,4,73,24.85185185185185,0.2222222222222222,17,10,0,27,0,0,0,1,0,17,10,0,93.25974025974025,0,0,0,1,26,0,1,26,0,0,0,82,17,10,0,0,26,1,38,0.0,0,38.0
323,2016,November,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
45,2017,April,7,6,1,8,0,8,1.1428571428571428,0.14285714285714285,7,0,0,7,0,0,0,0,11,6,1,0,0.0,0,0,0,0,0,0,7,0,0,7,1,48,5,0,0,2,7,0,7,0.0,0,7.0
45,2017,June,15,15,0,15,4,11,17.333333333333332,0.6666666666666666,15,0,0,15,0,0,0,2,27,15,0,0,0.0,0,0,0,0,0,0,14,1,0,10,15,68,15,0,0,0,15,0,22,3.0,0,25.0
163,2017,March,2,2,0,3,0,3,0.0,0.5,2,0,0,2,0,0,0,0,1,2,0,0,50.0,0,0,0,2,0,0,2,0,0,2,0,2,1,0,0,1,2,0,2,0.0,0,2.0
81,2015,September,2,1,1,3,1,2,1.5,1.0,2,0,0,2,0,0,0,1,4,1,1,0,57.0,0,0,0,0,2,0,0,2,0,0,1,2,2,0,0,0,0,2,2,0.0,0,2.0
113,2016,December,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0,1,1,0.0,0,1.0
86,2017,January,2,2,0,3,0,3,7.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,1,0,1,0,2,1,11,2,0,0,0,0,2,2,0.0,0,2.0
323,2017,May,2,2,0,2,0,2,2.0,0.0,2,0,0,2,0,0,0,0,1,2,0,0,45.0,0,0,0,0,2,0,0,2,0,2,0,12,2,0,0,0,0,2,2,0.0,0,2.0
99,2016,May,2,2,0,3,1,2,0.5,1.5,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,1,0,2,2,0,0,0,0,2,3,0.0,0,3.0
270,2016,September,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,59.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0.0,0,1.0
144,2017,January,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
470,2017,June,2,2,0,2,0,2,4.0,0.0,2,0,0,2,0,0,0,1,2,2,0,0,75.0,0,0,0,0,2,0,0,2,0,1,1,2,2,0,0,0,0,2,2,0.0,0,2.0
8,2015,December,1,1,0,4,2,2,37.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,87.3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
426,2017,February,2,2,0,5,1,4,2.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,80.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
47,2015,November,3,3,0,9,3,6,4.666666666666667,0.0,3,0,0,3,0,0,0,0,0,3,0,0,35.0,0,0,0,0,3,0,0,3,0,2,0,2,3,0,0,0,0,3,3,0.0,0,3.0
113,2016,January,1,1,0,1,0,1,10.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0,1.0
329,2015,November,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,38.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0,1.0
337,2016,March,5,5,0,4,0,4,10.2,0.0,5,0,0,5,0,0,0,0,5,5,0,0,30.0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5,5,0.0,0,5.0
269,2017,May,2,2,0,4,1,3,2.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,50.25,0,0,0,0,2,0,0,2,0,2,0,5,2,0,0,0,0,2,2,0.0,0,2.0
142,2015,November,1,1,0,1,1,0,7.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
NULL,2016,January,2085,1541,544,5876,1535,4341,34.74772182254197,0.25371702637889687,1887,198,0,1748,170,3,164,188,951,1541,497,47,66.3252791014296,948,496,187,360,79,1603,405,77,0,96,423,268,1681,372,23,9,1284,801,3500,115.0,22,3637.0
43,2017,May,18,0,18,54,18,36,173.16666666666666,0.0,0,18,0,18,0,0,0,0,0,0,18,0,140.0,0,0,18,0,0,18,0,0,0,0,0,0,18,0,0,0,18,0,36,0.0,0,36.0
40,2015,December,59,55,4,81,11,70,20.915254237288135,0.1864406779661017,58,1,0,59,0,0,0,0,10,55,1,3,66.87654320987654,0,0,0,0,59,0,0,59,0,21,5,83,40,19,0,0,59,0,67,0.0,0,67.0
221,2016,July,2,2,0,4,2,2,3.0,1.0,2,0,0,2,0,0,0,0,1,2,0,0,79.0,0,0,0,0,2,0,0,2,0,1,0,3,2,0,0,0,2,0,2,0.0,0,2.0
174,2016,June,7,7,0,12,0,12,2.5714285714285716,0.5714285714285714,7,0,0,7,0,0,0,0,3,7,0,0,107.33333333333333,0,0,0,0,7,0,0,7,0,1,0,0,3,4,0,0,7,0,10,0.0,0,10.0
227,2017,June,3,3,0,4,1,3,15.666666666666666,0.6666666666666666,3,0,0,3,0,0,0,0,0,3,0,0,140.25,0,0,0,0,3,0,0,3,0,2,0,3,3,0,0,0,3,0,4,0.0,0,4.0
62,2017,January,3,3,0,6,2,4,0.6666666666666666,0.3333333333333333,3,0,0,3,0,0,0,0,1,3,0,0,65.0,0,0,0,0,3,0,0,3,0,1,0,6,3,0,0,0,2,1,3,0.0,0,3.0
358,2016,June,1,0,1,1,1,0,11.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,79.0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,0,1.0
334,2016,November,1,0,1,1,0,1,54.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
385,2017,April,30,0,30,60,0,60,112.83333333333333,0.03333333333333333,0,30,0,30,0,0,0,0,0,0,30,0,95.0,0,30,0,0,0,30,0,0,0,0,0,0,30,0,0,0,30,0,60,0.0,0,60.0
216,2016,May,3,3,0,7,2,5,2.3333333333333335,0.6666666666666666,3,0,0,3,0,0,0,0,0,3,0,0,103.39999999999999,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0.0,0,3.0
320,2016,September,1,1,0,1,0,1,1.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,115.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
358,2016,November,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,179.38,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
238,2017,July,4,3,1,8,1,7,13.5,0.0,4,0,0,4,0,0,0,1,0,3,0,1,65.0,0,0,0,0,4,0,0,4,0,4,3,13,4,0,0,0,4,0,4,0.0,0,4.0
384,2016,February,2,2,0,6,0,6,0.0,1.0,2,0,0,2,0,0,0,0,0,2,0,0,30.834999999999997,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
458,2016,October,2,2,0,2,0,2,3.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,50.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
53,2016,November,1,1,0,1,0,1,9.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,33.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
227,2016,November,4,4,0,4,0,4,4.5,0.75,4,0,0,4,0,0,0,0,0,4,0,0,91.5,0,0,0,0,4,0,0,4,0,2,0,2,3,0,0,1,4,0,5,0.0,0,5.0
NULL,2016,August,4993,3184,1809,19640,5272,14368,122.87782896054476,0.2559583416783497,4743,250,0,3726,732,21,514,439,3411,3184,1770,39,146.77164663951083,3369,722,239,649,11,4334,646,12,1,24,69,58,4334,562,86,11,3319,1674,10256,1164.0,80,11500.0
NULL,2016,September,5133,3147,1986,18010,4865,13145,151.2113773621664,0.21410481200077927,4388,740,5,3970,669,8,486,291,3339,3147,1961,25,111.82098278734047,2454,1360,801,458,42,4560,482,84,7,34,56,105,3932,1085,107,9,3733,1400,9815,415.0,56,10286.0
16,2017,July,1,1,0,1,0,1,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,228.0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,2,0.0,0,2.0
286,2017,January,2,2,0,4,2,2,3.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,39.0,0,0,0,0,2,0,0,2,0,2,1,6,0,2,0,0,0,2,2,0.0,0,2.0
270,2016,May,2,2,0,3,0,3,1.0,0.5,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,2,0,6,2,0,0,0,0,2,2,0.0,0,2.0
395,2016,August,2,2,0,8,0,8,212.0,1.0,2,0,0,2,0,0,0,0,4,2,0,0,119.0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,4,0.0,0,4.0
108,2016,November,2,2,0,2,0,2,2.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,44.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
179,2016,February,1,0,1,1,0,1,38.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
40,2017,February,11,11,0,12,3,9,19.272727272727273,0.2727272727272727,11,0,0,11,0,0,0,4,5,11,0,0,70.33333333333333,0,0,0,0,11,0,0,11,0,9,11,67,11,0,0,0,11,0,16,0.0,0,16.0
219,2017,August,4,4,0,5,0,5,25.75,0.25,4,0,0,4,0,0,0,2,10,4,0,0,88.4,0,0,0,0,4,0,0,4,0,4,2,63,4,0,0,0,4,0,4,0.0,0,4.0
361,2016,November,1,1,0,3,1,2,27.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,195.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1.0
73,2017,February,1,1,0,1,0,1,2.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,65.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1.0
292,2016,March,1,1,0,3,2,1,37.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,40.0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,0,0,0,1,1,0.0,0,1.0
9,2015,December,2,2,0,4,0,4,2.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,1,0,4,2,0,0,0,0,2,2,0.0,0,2.0
34,2016,November,4,4,0,4,0,4,0.0,0.0,4,0,0,4,0,0,0,3,4,4,0,0,44.0,0,0,0,0,4,0,0,4,0,1,0,1,4,0,0,0,0,4,4,0.0,0,4.0
85,2016,November,1,0,1,1,0,1,16.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,170.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
46,2015,August,5,5,0,16,2,14,1.2,0.8,5,0,0,5,0,0,0,0,1,5,0,0,0.0,0,0,0,0,0,1,4,0,0,2,0,2,5,0,0,0,5,0,5,0.0,0,5.0
270,2015,November,2,1,1,2,2,0,0.0,0.0,2,0,0,2,0,0,0,0,0,1,1,0,35.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
82,2016,November,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,0,1,5,1,0,0,0,0,1,1,0.0,0,1.0
84,2015,September,1,1,0,1,1,0,19.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,124.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
45,2016,October,15,12,3,31,6,25,12.0,0.6,15,0,0,13,2,0,0,0,21,12,3,0,0.0,0,0,0,0,0,0,11,4,0,10,9,106,15,0,0,0,15,0,24,1.0,1,26.0
40,2016,March,52,50,2,102,28,74,7.384615384615385,0.1346153846153846,52,0,0,52,0,0,0,14,22,50,1,1,66.6078431372549,0,0,0,0,52,0,0,52,0,45,21,406,36,16,0,0,52,0,55,1.0,0,56.0
341,2017,July,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,77.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
20,2016,May,11,3,8,10,0,10,5.454545454545454,0.0,3,8,0,2,9,0,0,0,0,3,8,0,57.9,0,0,8,0,3,0,0,11,0,1,0,1,11,0,0,0,0,11,11,0.0,0,11.0
47,2016,October,3,3,0,3,0,3,3.3333333333333335,0.0,3,0,0,3,0,0,0,0,0,3,0,0,44.0,0,0,0,0,3,0,0,3,0,1,0,1,3,0,0,0,0,3,3,0.0,0,3.0
154,2015,December,7,7,0,6,0,6,5.285714285714286,0.0,7,0,0,7,0,0,0,0,0,7,0,0,25.0,0,0,0,0,7,0,0,7,0,1,0,1,7,0,0,0,0,7,7,0.0,0,7.0
270,2016,February,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,1,1,0.0,0,1.0
456,2016,October,1,1,0,4,1,3,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,67.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
62,2015,August,1,1,0,3,1,2,0.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,95.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
452,2017,May,4,0,4,7,1,6,20.0,1.25,4,0,0,4,0,0,0,0,0,0,4,0,110.0,0,0,0,0,4,0,0,4,0,0,0,0,1,3,0,0,4,0,5,0.0,0,5.0
91,2017,March,5,5,0,7,4,3,14.8,0.0,5,0,0,5,0,0,0,0,8,5,0,0,84.28571428571429,0,0,0,1,4,0,1,4,0,4,2,26,5,0,0,0,5,0,5,0.0,0,5.0
174,2016,December,5,5,0,6,0,6,7.2,0.2,5,0,0,5,0,0,0,0,0,5,0,0,80.5,0,0,0,0,5,0,0,5,0,1,0,1,5,0,0,0,5,0,5,0.0,0,5.0
221,2017,February,1,1,0,2,0,2,2.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,80.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.0,0,1.0
408,2017,May,3,3,0,5,1,4,3.6666666666666665,0.3333333333333333,3,0,0,3,0,0,0,0,0,3,0,0,99.8,0,0,0,2,1,0,2,1,0,3,0,11,3,0,0,0,3,0,3,0.0,0,3.0
179,2017,March,1,1,0,3,0,3,1.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,110.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
204,2015,July,2,2,0,2,0,2,5.5,0.0,2,0,0,2,0,0,0,0,1,2,0,0,134.0,0,0,0,0,2,0,0,2,0,0,0,9,2,0,0,0,0,2,2,0.0,0,2.0
490,2017,February,4,4,0,4,4,0,17.0,0.0,4,0,0,4,0,0,0,0,0,4,0,0,36.0,0,0,0,0,4,0,0,4,0,1,0,1,4,0,0,0,0,4,4,0.0,0,4.0
47,2017,April,3,3,0,3,0,3,5.333333333333333,0.0,3,0,0,3,0,0,0,2,1,3,0,0,46.166666666666664,0,0,0,0,3,0,0,3,0,1,0,10,3,0,0,0,0,3,3,0.0,0,3.0
80,2015,November,1,1,0,3,2,1,2.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,43.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
167,2017,March,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
396,2016,March,1,1,0,1,0,1,6.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,40.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
178,2016,June,1,1,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0.0,0,2.0
302,2016,November,2,2,0,4,2,2,3.0,1.0,2,0,0,2,0,0,0,1,2,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
113,2017,May,1,1,0,1,1,0,17.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,45.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
112,2016,December,1,1,0,2,0,2,29.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,36.0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,0,1.0
255,2017,March,2,2,0,2,0,2,1.0,0.0,2,0,0,2,0,0,0,1,0,2,0,0,41.0,0,0,0,0,2,0,2,0,0,2,0,5,2,0,0,0,0,2,3,0.0,0,3.0
371,2017,March,2,2,0,4,0,4,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,35.0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
534,2017,June,2,2,0,2,0,2,13.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,90.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0.0,0,2.0
418,2017,April,25,22,3,67,2,65,63.8,0.96,25,0,0,25,0,0,0,0,2,22,3,0,100.56716417910448,0,9,13,0,3,22,0,3,0,0,0,0,0,25,0,0,25,0,34,0.0,0,34.0
334,2016,October,2,2,0,2,2,0,16.0,0.0,2,0,0,2,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,4,0.0,0,4.0
369,2016,November,2,2,0,2,0,2,14.0,0.0,2,0,0,2,0,0,0,2,0,2,0,0,76.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,4,0.0,0,4.0
409,2016,May,1,1,0,2,1,1,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,54.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0.0,0,1.0
225,2017,January,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
59,2017,April,1,1,0,1,0,1,2.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,89.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
367,2016,November,2,2,0,8,2,6,6.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,100.63,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0.0,0,2.0
349,2015,December,1,1,0,1,0,1,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,29.78,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
195,2016,September,1,1,0,0,0,0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
436,2017,June,2,2,0,14,4,10,225.0,0.0,2,0,0,1,1,0,0,0,0,2,0,0,91.765,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,4,0.0,0,4.0
91,2017,April,4,2,2,3,0,3,7.0,0.0,4,0,0,4,0,0,0,0,3,2,2,0,95.0,0,0,0,0,4,0,0,4,0,3,3,15,4,0,0,0,4,0,4,0.0,0,4.0
204,2016,April,2,2,0,3,0,3,1.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,50.0,0,0,0,0,2,0,0,2,0,0,0,29,2,0,0,0,0,2,2,0.0,0,2.0
291,2016,April,2,2,0,2,0,2,7.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,42.0,0,0,0,0,2,0,0,2,0,0,0,6,2,0,0,0,0,2,2,0.0,0,2.0
269,2017,March,3,3,0,6,2,4,3.0,0.3333333333333333,3,0,0,3,0,0,0,1,1,3,0,0,42.666666666666664,0,0,0,1,2,0,0,3,0,2,0,23,3,0,0,0,0,3,3,0.0,0,3.0
135,2016,March,1,1,0,1,0,1,3.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,42.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
435,2016,August,1,1,0,2,0,2,11.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
46,2015,November,3,3,0,6,2,4,2.3333333333333335,0.0,3,0,0,3,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0.0,0,3.0
127,2015,November,14,13,1,14,0,14,22.0,0.2857142857142857,14,0,0,14,0,0,0,0,4,13,1,0,62.642857142857146,0,0,0,0,14,0,0,14,0,0,0,0,0,14,0,0,14,0,14,0.0,0,14.0
230,2016,April,3,3,0,3,0,3,18.0,0.3333333333333333,3,0,0,3,0,0,0,0,0,3,0,0,129.0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,6,0.0,0,6.0
227,2017,March,1,1,0,2,0,2,13.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,110.0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0.0,0,1.0
286,2016,March,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
